,ID,Sales,Price
"7854-1",315,11614,1.6599999999999999
"7855-1",315,3666,1.5
"7856-1",315,11497,2.4900000000000002
"7857-1",315,4919,1.8999999999999999
"7858-1",315,16400,1.6299999999999999
"7859-1",315,6789,4.25
"7860-1",315,46142,1.6899999999999999
"7861-1",315,1889,4
"7862-1",315,18704,2.4300000000000002
"7863-1",315,46725,2.0800000000000001
"7864-1",315,23689,5.0999999999999996
"7865-1",315,269544,1.4299999999999999
"7866-1",315,7437,3.5499999999999998
"7867-1",315,4031,1.6399999999999999
"7868-1",315,10153,3.0299999999999998
"7869-1",315,4363,2.6099999999999999
"7870-1",315,2165,7.4400000000000004
"7871-1",315,9778,3.1899999999999999
"7872-1",315,1216,6.2199999999999998
"7873-1",315,11825,4.9199999999999999
"7874-1",315,2280,3.0099999999999998
"7875-1",315,2007,3.0099999999999998
"7876-1",316,157405,1.3700000000000001
"7877-1",316,56867,3.8900000000000001
"7878-1",316,51667,1.72
"7879-1",316,15238,1.6599999999999999
"7880-1",316,19414,1.5
"7881-1",316,56098,2.4900000000000002
"7882-1",316,43117,1.8999999999999999
"7883-1",316,37044,1.6299999999999999
"7884-1",316,17925,4.25
"7885-1",316,42409,1.6899999999999999
"7886-1",316,7866,4
"7887-1",316,20141,2.4300000000000002
"7888-1",316,43580,2.0800000000000001
"7889-1",316,16862,5.0999999999999996
"7890-1",316,41934,1.4299999999999999
"7891-1",316,39017,3.5499999999999998
"7892-1",316,62819,1.6399999999999999
"7893-1",316,29840,3.0299999999999998
"7894-1",316,14988,2.6099999999999999
"7895-1",316,805,7.4400000000000004
"7896-1",316,10852,3.1899999999999999
"7897-1",316,4781,6.2199999999999998
"7898-1",316,7737,4.9199999999999999
"7899-1",316,19169,3.0099999999999998
"7900-1",316,7937,3.0099999999999998
"7901-1",317,24393,1.3700000000000001
"7902-1",317,13506,3.8900000000000001
"7903-1",317,61624,1.72
"7904-1",317,20113,1.6599999999999999
"7905-1",317,18343,1.5
"7906-1",317,44860,2.4900000000000002
"7907-1",317,22611,1.8999999999999999
"7908-1",317,5624,1.6299999999999999
"7909-1",317,3252,4.25
"7910-1",317,48327,1.6899999999999999
"7911-1",317,38134,4
"7912-1",317,101105,2.4300000000000002
"7913-1",317,57649,2.0800000000000001
"7914-1",317,9423,5.0999999999999996
"7915-1",317,5409,1.4299999999999999
"7916-1",317,6046,3.5499999999999998
"7917-1",317,28711,1.6399999999999999
"7918-1",317,3719,3.0299999999999998
"7919-1",317,11751,2.6099999999999999
"7920-1",317,7381,7.4400000000000004
"7921-1",317,5353,3.1899999999999999
"7922-1",317,1856,6.2199999999999998
"7923-1",317,4529,4.9199999999999999
"7924-1",317,2518,3.0099999999999998
"7925-1",317,12162,3.0099999999999998
"7926-1",318,27248,1.3700000000000001
"7927-1",318,641,3.8900000000000001
"7928-1",318,20747,1.72
"7929-1",318,1452,1.6599999999999999
"7930-1",318,28829,1.5
"7931-1",318,29706,2.4900000000000002
"7932-1",318,81917,1.8999999999999999
"7933-1",318,6232,1.6299999999999999
"7934-1",318,4284,4.25
"7935-1",318,2596,1.6899999999999999
"7936-1",318,2425,4
"7937-1",318,6357,2.4300000000000002
"7938-1",318,1980,2.0800000000000001
"7939-1",318,3779,5.0999999999999996
"7940-1",318,11922,1.4299999999999999
"7941-1",318,4971,3.5499999999999998
"7942-1",318,129949,1.6399999999999999
"7943-1",318,1664,3.0299999999999998
"7944-1",318,18624,2.6099999999999999
"7945-1",318,835,7.4400000000000004
"7946-1",318,37281,3.1899999999999999
"7947-1",318,633,6.2199999999999998
"7948-1",318,2678,4.9199999999999999
"7949-1",318,4060,3.0099999999999998
"7950-1",318,4234,3.0099999999999998
"7951-1",319,43226,1.3700000000000001
"7952-1",319,7128,3.8900000000000001
"7953-1",319,7616,1.72
"7954-1",319,1161,1.6599999999999999
"7955-1",319,43425,1.5
"7956-1",319,2467,2.4900000000000002
"7957-1",319,5922,1.8999999999999999
"7958-1",319,2801,1.6299999999999999
"7959-1",319,3131,4.25
"7960-1",319,19187,1.6899999999999999
"7961-1",319,2393,4
"7962-1",319,5440,2.4300000000000002
"7963-1",319,15652,2.0800000000000001
"7964-1",319,2419,5.0999999999999996
"7965-1",319,25072,1.4299999999999999
"7966-1",319,2353,3.5499999999999998
"7967-1",319,12216,1.6399999999999999
"7968-1",319,5493,3.0299999999999998
"7969-1",319,1920,2.6099999999999999
"7970-1",319,2570,7.4400000000000004
"7971-1",319,2191,3.1899999999999999
"7972-1",319,3148,6.2199999999999998
"7973-1",319,2015,4.9199999999999999
"7974-1",319,4311,3.0099999999999998
"7975-1",319,2368,3.0099999999999998
"7976-1",320,15027,1.3700000000000001
"7977-1",320,4480,3.8900000000000001
"7978-1",320,15975,1.72
"7979-1",320,8159,1.6599999999999999
"7980-1",320,27283,1.5
"7981-1",320,4853,2.4900000000000002
"7982-1",320,27919,1.8999999999999999
"7983-1",320,66180,1.6299999999999999
"7984-1",320,14977,4.25
"7985-1",320,20675,1.6899999999999999
"7986-1",320,11215,4
"7987-1",320,10551,2.4300000000000002
"7988-1",320,77483,2.0800000000000001
"7989-1",320,1260,5.0999999999999996
"7990-1",320,57848,1.4299999999999999
"7991-1",320,85673,3.5499999999999998
"7992-1",320,27429,1.6399999999999999
"7993-1",320,45472,3.0299999999999998
"7994-1",320,5029,2.6099999999999999
"7995-1",320,1789,7.4400000000000004
"7996-1",320,61587,3.1899999999999999
"7997-1",320,3010,6.2199999999999998
"7998-1",320,11156,4.9199999999999999
"7999-1",320,54765,3.0099999999999998
"8000-1",320,53388,3.0099999999999998
"8001-1",321,285008,1.3700000000000001
"8002-1",321,4682,3.8900000000000001
"8003-1",321,52184,1.72
"8004-1",321,41529,1.6599999999999999
"8005-1",321,68295,1.5
"8006-1",321,19536,2.4900000000000002
"8007-1",321,27959,1.8999999999999999
"8008-1",321,71514,1.6299999999999999
"8009-1",321,3201,4.25
"8010-1",321,15792,1.6899999999999999
"8011-1",321,2118,4
"8012-1",321,67009,2.4300000000000002
"8013-1",321,54344,2.0800000000000001
"8014-1",321,17346,5.0999999999999996
"8015-1",321,125826,1.4299999999999999
"8016-1",321,3823,3.5499999999999998
"8017-1",321,27667,1.6399999999999999
"8018-1",321,5265,3.0299999999999998
"8019-1",321,2961,2.6099999999999999
"8020-1",321,7519,7.4400000000000004
"8021-1",321,20511,3.1899999999999999
"8022-1",321,17445,6.2199999999999998
"8023-1",321,11222,4.9199999999999999
"8024-1",321,55715,3.0099999999999998
"8025-1",321,5874,3.0099999999999998
"8026-1",322,113246,1.3700000000000001
"8027-1",322,6767,3.8900000000000001
"8028-1",322,9011,1.72
"8029-1",322,4956,1.6599999999999999
"8030-1",322,11582,1.5
"8031-1",322,10693,2.4900000000000002
"8032-1",322,65888,1.8999999999999999
"8033-1",322,13167,1.6299999999999999
"8034-1",322,6195,4.25
"8035-1",322,70699,1.6899999999999999
"8036-1",322,3926,4
"8037-1",322,84195,2.4300000000000002
"8038-1",322,19312,2.0800000000000001
"8039-1",322,8282,5.0999999999999996
"8040-1",322,56070,1.4299999999999999
"8041-1",322,15239,3.5499999999999998
"8042-1",322,75946,1.6399999999999999
"8043-1",322,28097,3.0299999999999998
"8044-1",322,20257,2.6099999999999999
"8045-1",322,8946,7.4400000000000004
"8046-1",322,12239,3.1899999999999999
"8047-1",322,742,6.2199999999999998
"8048-1",322,818,4.9199999999999999
"8049-1",322,12459,3.0099999999999998
"8050-1",322,15317,3.0099999999999998
"8051-1",323,18122,1.3700000000000001
"8052-1",323,1575,3.8900000000000001
"8053-1",323,10067,1.72
"8054-1",323,33001,1.6599999999999999
"8055-1",323,8142,1.5
"8056-1",323,5845,2.4900000000000002
"8057-1",323,7084,1.8999999999999999
"8058-1",323,51994,1.6299999999999999
"8059-1",323,7585,4.25
"8060-1",323,10747,1.6899999999999999
"8061-1",323,4683,4
"8062-1",323,6307,2.4300000000000002
"8063-1",323,24729,2.0800000000000001
"8064-1",323,8999,5.0999999999999996
"8065-1",323,7209,1.4299999999999999
"8066-1",323,2701,3.5499999999999998
"8067-1",323,16848,1.6399999999999999
"8068-1",323,2763,3.0299999999999998
"8069-1",323,2923,2.6099999999999999
"8070-1",323,77,7.4400000000000004
"8071-1",323,5466,3.1899999999999999
"8072-1",323,7125,6.2199999999999998
"8073-1",323,830,4.9199999999999999
"8074-1",323,958,3.0099999999999998
"8075-1",323,5630,3.0099999999999998
"8076-1",324,42953,1.3700000000000001
"8077-1",324,4658,3.8900000000000001
"8078-1",324,13804,1.72
"8079-1",324,5357,1.6599999999999999
"8080-1",324,17158,1.5
"8081-1",324,17804,2.4900000000000002
"8082-1",324,11111,1.8999999999999999
"8083-1",324,2349,1.6299999999999999
"8084-1",324,3049,4.25
"8085-1",324,10603,1.6899999999999999
"8086-1",324,3267,4
"8087-1",324,10298,2.4300000000000002
"8088-1",324,3856,2.0800000000000001
"8089-1",324,6498,5.0999999999999996
"8090-1",324,15348,1.4299999999999999
"8091-1",324,3982,3.5499999999999998
"8092-1",324,6440,1.6399999999999999
"8093-1",324,7069,3.0299999999999998
"8094-1",324,16133,2.6099999999999999
"8095-1",324,1844,7.4400000000000004
"8096-1",324,19829,3.1899999999999999
"8097-1",324,1545,6.2199999999999998
"8098-1",324,1221,4.9199999999999999
"8099-1",324,11091,3.0099999999999998
"8100-1",324,1873,3.0099999999999998
"8101-1",325,12433,1.3700000000000001
"8102-1",325,19696,3.8900000000000001
"8103-1",325,26259,1.72
"8104-1",325,24582,1.6599999999999999
"8105-1",325,28517,1.5
"8106-1",325,6154,2.4900000000000002
"8107-1",325,12742,1.8999999999999999
"8108-1",325,62955,1.6299999999999999
"8109-1",325,4615,4.25
"8110-1",325,17074,1.6899999999999999
"8111-1",325,10083,4
"8112-1",325,8753,2.4300000000000002
"8113-1",325,18174,2.0800000000000001
"8114-1",325,8102,5.0999999999999996
"8115-1",325,10587,1.4299999999999999
"8116-1",325,19247,3.5499999999999998
"8117-1",325,13078,1.6399999999999999
"8118-1",325,128704,3.0299999999999998
"8119-1",325,13946,2.6099999999999999
"8120-1",325,13531,7.4400000000000004
"8121-1",325,14492,3.1899999999999999
"8122-1",325,17699,6.2199999999999998
"8123-1",325,4615,4.9199999999999999
"8124-1",325,26418,3.0099999999999998
"8125-1",325,15566,3.0099999999999998
"8126-1",326,21394,1.3700000000000001
"8127-1",326,978,3.8900000000000001
"8128-1",326,5947,1.72
"8129-1",326,14344,1.6599999999999999
"8130-1",326,30348,1.5
"8131-1",326,19433,2.4900000000000002
"8132-1",326,79769,1.8999999999999999
"8133-1",326,33437,1.6299999999999999
"8134-1",326,5969,4.25
"8135-1",326,11561,1.6899999999999999
"8136-1",326,23382,4
"8137-1",326,22018,2.4300000000000002
"8138-1",326,16634,2.0800000000000001
"8139-1",326,15192,5.0999999999999996
"8140-1",326,8293,1.4299999999999999
"8141-1",326,1602,3.5499999999999998
"8142-1",326,41597,1.6399999999999999
"8143-1",326,17385,3.0299999999999998
"8144-1",326,41332,2.6099999999999999
"8145-1",326,2943,7.4400000000000004
"8146-1",326,10122,3.1899999999999999
"8147-1",326,47011,6.2199999999999998
"8148-1",326,17984,4.9199999999999999
"8149-1",326,16418,3.0099999999999998
"8150-1",326,53428,3.0099999999999998
"8151-1",327,215582,1.3700000000000001
"8152-1",327,28343,3.8900000000000001
"8153-1",327,5250,1.72
"8154-1",327,50699,1.6599999999999999
"8155-1",327,7283,1.5
"8156-1",327,13461,2.4900000000000002
"8157-1",327,11351,1.8999999999999999
"8158-1",327,51408,1.6299999999999999
"8159-1",327,9813,4.25
"8160-1",327,15164,1.6899999999999999
"8161-1",327,9833,4
"8162-1",327,3309,2.4300000000000002
"8163-1",327,4642,2.0800000000000001
"8164-1",327,5701,5.0999999999999996
"8165-1",327,92934,1.4299999999999999
"8166-1",327,14396,3.5499999999999998
"8167-1",327,92192,1.6399999999999999
"8168-1",327,3807,3.0299999999999998
"8169-1",327,33100,2.6099999999999999
"8170-1",327,5160,7.4400000000000004
"8171-1",327,8038,3.1899999999999999
"8172-1",327,14715,6.2199999999999998
"8173-1",327,7591,4.9199999999999999
"8174-1",327,9700,3.0099999999999998
"8175-1",327,111048,3.0099999999999998
"8176-1",328,14517,1.3700000000000001
"8177-1",328,9491,3.8900000000000001
"8178-1",328,209284,1.72
"8179-1",328,29760,1.6599999999999999
"8180-1",328,76123,1.5
"8181-1",328,6270,2.4900000000000002
"8182-1",328,63010,1.8999999999999999
"8183-1",328,25958,1.6299999999999999
"8184-1",328,15602,4.25
"8185-1",328,19503,1.6899999999999999
"8186-1",328,31139,4
"8187-1",328,11946,2.4300000000000002
"8188-1",328,95109,2.0800000000000001
"8189-1",328,1864,5.0999999999999996
"8190-1",328,45958,1.4299999999999999
"8191-1",328,29517,3.5499999999999998
"8192-1",328,6723,1.6399999999999999
"8193-1",328,36694,3.0299999999999998
"8194-1",328,7344,2.6099999999999999
"8195-1",328,970,7.4400000000000004
"8196-1",328,15924,3.1899999999999999
"8197-1",328,28300,6.2199999999999998
"8198-1",328,2231,4.9199999999999999
"8199-1",328,101556,3.0099999999999998
"8200-1",328,17073,3.0099999999999998
"8201-1",329,52343,1.3700000000000001
"8202-1",329,46310,3.8900000000000001
"8203-1",329,3951,1.72
"8204-1",329,260811,1.6599999999999999
"8205-1",329,33746,1.5
"8206-1",329,78213,2.4900000000000002
"8207-1",329,1587,1.8999999999999999
"8208-1",329,51003,1.6299999999999999
"8209-1",329,33978,4.25
"8210-1",329,17607,1.6899999999999999
"8211-1",329,65811,4
"8212-1",329,65770,2.4300000000000002
"8213-1",329,27655,2.0800000000000001
"8214-1",329,13816,5.0999999999999996
"8215-1",329,18457,1.4299999999999999
"8216-1",329,9296,3.5499999999999998
"8217-1",329,22779,1.6399999999999999
"8218-1",329,42275,3.0299999999999998
"8219-1",329,1526,2.6099999999999999
"8220-1",329,2546,7.4400000000000004
"8221-1",329,4990,3.1899999999999999
"8222-1",329,1488,6.2199999999999998
"8223-1",329,11238,4.9199999999999999
"8224-1",329,5914,3.0099999999999998
"8225-1",329,67357,3.0099999999999998
"8226-1",330,38791,1.3700000000000001
"8227-1",330,6985,3.8900000000000001
"8228-1",330,48036,1.72
"8229-1",330,9580,1.6599999999999999
"8230-1",330,13947,1.5
"8231-1",330,25245,2.4900000000000002
"8232-1",330,14449,1.8999999999999999
"8233-1",330,426732,1.6299999999999999
"8234-1",330,3075,4.25
"8235-1",330,6958,1.6899999999999999
"8236-1",330,24377,4
"8237-1",330,93175,2.4300000000000002
"8238-1",330,13753,2.0800000000000001
"8239-1",330,11700,5.0999999999999996
"8240-1",330,100064,1.4299999999999999
"8241-1",330,17657,3.5499999999999998
"8242-1",330,48257,1.6399999999999999
"8243-1",330,9971,3.0299999999999998
"8244-1",330,6105,2.6099999999999999
"8245-1",330,5053,7.4400000000000004
"8246-1",330,28608,3.1899999999999999
"8247-1",330,3127,6.2199999999999998
"8248-1",330,4012,4.9199999999999999
"8249-1",330,81296,3.0099999999999998
"8250-1",330,75277,3.0099999999999998
"8251-1",331,17515,1.3700000000000001
"8252-1",331,1265,3.8900000000000001
"8253-1",331,6711,1.72
"8254-1",331,10111,1.6599999999999999
"8255-1",331,3204,1.5
"8256-1",331,9920,2.4900000000000002
"8257-1",331,8571,1.8999999999999999
"8258-1",331,13080,1.6299999999999999
"8259-1",331,4563,4.25
"8260-1",331,1674,1.6899999999999999
"8261-1",331,5977,4
"8262-1",331,10684,2.4300000000000002
"8263-1",331,3413,2.0800000000000001
"8264-1",331,6759,5.0999999999999996
"8265-1",331,17219,1.4299999999999999
"8266-1",331,6532,3.5499999999999998
"8267-1",331,52345,1.6399999999999999
"8268-1",331,16159,3.0299999999999998
"8269-1",331,6657,2.6099999999999999
"8270-1",331,4791,7.4400000000000004
"8271-1",331,2561,3.1899999999999999
"8272-1",331,595,6.2199999999999998
"8273-1",331,15291,4.9199999999999999
"8274-1",331,5783,3.0099999999999998
"8275-1",331,58250,3.0099999999999998
"8276-1",332,37988,1.3700000000000001
"8277-1",332,2530,3.8900000000000001
"8278-1",332,6440,1.72
"8279-1",332,4619,1.6599999999999999
"8280-1",332,16894,1.5
"8281-1",332,22378,2.4900000000000002
"8282-1",332,7402,1.8999999999999999
"8283-1",332,18894,1.6299999999999999
"8284-1",332,5341,4.25
"8285-1",332,14998,1.6899999999999999
"8286-1",332,22469,4
"8287-1",332,11040,2.4300000000000002
"8288-1",332,2559,2.0800000000000001
"8289-1",332,1790,5.0999999999999996
"8290-1",332,10236,1.4299999999999999
"8291-1",332,2306,3.5499999999999998
"8292-1",332,2152,1.6399999999999999
"8293-1",332,41249,3.0299999999999998
"8294-1",332,8345,2.6099999999999999
"8295-1",332,6750,7.4400000000000004
"8296-1",332,9168,3.1899999999999999
"8297-1",332,1305,6.2199999999999998
"8298-1",332,1595,4.9199999999999999
"8299-1",332,6509,3.0099999999999998
"8300-1",332,24819,3.0099999999999998
"8301-1",333,103787,1.3700000000000001
"8302-1",333,1631,3.8900000000000001
"8303-1",333,4664,1.72
"8304-1",333,137813,1.6599999999999999
"8305-1",333,261613,1.5
"8306-1",333,88775,2.4900000000000002
"8307-1",333,21937,1.8999999999999999
"8308-1",333,36592,1.6299999999999999
"8309-1",333,6118,4.25
"8310-1",333,28196,1.6899999999999999
"8311-1",333,9307,4
"8312-1",333,5110,2.4300000000000002
"8313-1",333,9667,2.0800000000000001
"8314-1",333,5478,5.0999999999999996
"8315-1",333,27086,1.4299999999999999
"8316-1",333,23082,3.5499999999999998
"8317-1",333,58817,1.6399999999999999
"8318-1",333,6783,3.0299999999999998
"8319-1",333,12254,2.6099999999999999
"8320-1",333,4075,7.4400000000000004
"8321-1",333,2813,3.1899999999999999
"8322-1",333,2523,6.2199999999999998
"8323-1",333,2384,4.9199999999999999
"8324-1",333,4973,3.0099999999999998
"8325-1",333,11732,3.0099999999999998
"8326-1",334,17765,1.3700000000000001
"8327-1",334,20348,3.8900000000000001
"8328-1",334,36623,1.72
"8329-1",334,53046,1.6599999999999999
"8330-1",334,43405,1.5
"8331-1",334,53045,2.4900000000000002
"8332-1",334,4442,1.8999999999999999
"8333-1",334,20572,1.6299999999999999
"8334-1",334,14872,4.25
"8335-1",334,56167,1.6899999999999999
"8336-1",334,19414,4
"8337-1",334,5369,2.4300000000000002
"8338-1",334,19990,2.0800000000000001
"8339-1",334,34965,5.0999999999999996
"8340-1",334,287931,1.4299999999999999
"8341-1",334,7962,3.5499999999999998
"8342-1",334,62287,1.6399999999999999
"8343-1",334,4535,3.0299999999999998
"8344-1",334,29485,2.6099999999999999
"8345-1",334,1928,7.4400000000000004
"8346-1",334,12727,3.1899999999999999
"8347-1",334,1819,6.2199999999999998
"8348-1",334,28928,4.9199999999999999
"8349-1",334,10219,3.0099999999999998
"8350-1",334,4965,3.0099999999999998
"8351-1",335,26460,1.3700000000000001
"8352-1",335,1796,3.8900000000000001
"8353-1",335,24701,1.72
"8354-1",335,23135,1.6599999999999999
"8355-1",335,97007,1.5
"8356-1",335,16293,2.4900000000000002
"8357-1",335,10178,1.8999999999999999
"8358-1",335,108472,1.6299999999999999
"8359-1",335,20392,4.25
"8360-1",335,107211,1.6899999999999999
"8361-1",335,5772,4
"8362-1",335,40232,2.4300000000000002
"8363-1",335,65023,2.0800000000000001
"8364-1",335,4954,5.0999999999999996
"8365-1",335,84375,1.4299999999999999
"8366-1",335,8940,3.5499999999999998
"8367-1",335,35081,1.6399999999999999
"8368-1",335,9576,3.0299999999999998
"8369-1",335,8009,2.6099999999999999
"8370-1",335,12068,7.4400000000000004
"8371-1",335,268021,3.1899999999999999
"8372-1",335,13962,6.2199999999999998
"8373-1",335,8546,4.9199999999999999
"8374-1",335,6446,3.0099999999999998
"8375-1",335,7845,3.0099999999999998
"8376-1",336,65680,1.3700000000000001
"8377-1",336,6440,3.8900000000000001
"8378-1",336,6410,1.72
"8379-1",336,3827,1.6599999999999999
"8380-1",336,29445,1.5
"8381-1",336,4804,2.4900000000000002
"8382-1",336,15566,1.8999999999999999
"8383-1",336,24812,1.6299999999999999
"8384-1",336,1855,4.25
"8385-1",336,3204,1.6899999999999999
"8386-1",336,4666,4
"8387-1",336,37303,2.4300000000000002
"8388-1",336,31807,2.0800000000000001
"8389-1",336,2403,5.0999999999999996
"8390-1",336,17156,1.4299999999999999
"8391-1",336,4408,3.5499999999999998
"8392-1",336,65272,1.6399999999999999
"8393-1",336,2268,3.0299999999999998
"8394-1",336,14961,2.6099999999999999
"8395-1",336,6620,7.4400000000000004
"8396-1",336,2462,3.1899999999999999
"8397-1",336,3313,6.2199999999999998
"8398-1",336,8080,4.9199999999999999
"8399-1",336,2585,3.0099999999999998
"8400-1",336,4618,3.0099999999999998
"8401-1",337,42261,1.3700000000000001
"8402-1",337,3726,3.8900000000000001
"8403-1",337,129560,1.72
